metric,model1,model2,model1_mean,model1_ci_lower,model1_ci_upper,model1_n,model2_mean,model2_ci_lower,model2_ci_upper,model2_n,mean_difference,mann_whitney_u,p_value_raw,cohens_d,cliffs_delta,cohens_d_interpretation,cliffs_delta_interpretation,p_value_corrected,significant_raw,significant_corrected,fdr_rejected
domain_knowledge_score,Llama_3_1_405B,DeepSeek_DeepThink_R1,0.54040425,-0.11426073860914532,1.1950692386091455,4,0.74410775,0.24963361002676632,1.2385818899732337,4,-0.20370349999999993,5.5,0.551615850514144,-0.558737359874645,-0.3125,medium,small,0.7545867531822489,False,False,False
factual_correctness,ChatGPT_4o,GPT_o1,0.46025625,-0.006781518617222593,0.9272940186172225,4,0.8538462499999999,0.5899956940746476,1.1176968059253523,4,-0.39358999999999994,2.0,0.10375367752098565,-1.6511592877241696,-0.75,large,large,0.2909090909090909,False,False,False
factual_correctness,ChatGPT_4o,GPT_o1_Pro,0.46025625,-0.006781518617222593,0.9272940186172225,4,0.7760685,0.55161184998894,1.0005251500110601,4,-0.31581225000000007,3.5,0.24538345847336318,-1.371509491786484,-0.5625,large,large,0.4041609904267159,False,False,False
factual_correctness,ChatGPT_4o,Claude_3_5_Sonnet,0.46025625,-0.006781518617222593,0.9272940186172225,4,0.24871775000000002,-0.01651730181801142,0.5139528018180115,4,0.21153849999999996,12.5,0.24538345847336318,0.8863030361007256,0.5625,large,large,0.4041609904267159,False,False,False
factual_correctness,ChatGPT_4o,Gemini_2_0_Flash,0.46025625,-0.006781518617222593,0.9272940186172225,4,0.7903845,0.41813044173364655,1.1626385582663534,4,-0.33012825000000007,2.5,0.14648918393520854,-1.2438809840030367,-0.6875,large,large,0.3155151653989107,False,False,False
factual_correctness,ChatGPT_4o,Mistral_Large_2,0.46025625,-0.006781518617222593,0.9272940186172225,4,0.46794875,0.272744116002524,0.663153383997476,4,-0.0076925000000000465,4.5,0.38363032713198975,-0.03419789259627822,-0.4375,negligible,medium,0.46702822433459623,False,False,False
factual_correctness,ChatGPT_4o,Llama_3_1_405B,0.46025625,-0.006781518617222593,0.9272940186172225,4,0.58183775,0.24313475951357122,0.9205407404864289,4,-0.12158150000000006,4.0,0.34285714285714286,-0.47423458435562277,-0.5,small,large,0.46702822433459623,False,False,False
factual_correctness,ChatGPT_4o,DeepSeek_DeepThink_R1,0.46025625,-0.006781518617222593,0.9272940186172225,4,0.59529925,0.17019994892439655,1.0203985510756033,4,-0.13504299999999997,7.0,0.8857142857142857,-0.4811962613025072,-0.125,small,negligible,0.8857142857142857,False,False,False
factual_correctness,GPT_o1,GPT_o1_Pro,0.8538462499999999,0.5899956940746476,1.1176968059253523,4,0.7760685,0.55161184998894,1.0005251500110601,4,0.07777774999999987,11.5,0.3718513694279071,0.5052596688761897,0.4375,medium,medium,0.46702822433459623,False,False,False
factual_correctness,GPT_o1,Claude_3_5_Sonnet,0.8538462499999999,0.5899956940746476,1.1176968059253523,4,0.24871775000000002,-0.01651730181801142,0.5139528018180115,4,0.6051285,16.0,0.029401048190339642,3.639831319328277,1.0,large,large,0.20580733733237752,True,False,False
factual_correctness,GPT_o1,Gemini_2_0_Flash,0.8538462499999999,0.5899956940746476,1.1176968059253523,4,0.7903845,0.41813044173364655,1.1626385582663534,4,0.06346174999999987,9.5,0.7659548296512902,0.31298821840709373,0.1875,small,small,0.8308498252280242,False,False,False
factual_correctness,GPT_o1,Mistral_Large_2,0.8538462499999999,0.5899956940746476,1.1176968059253523,4,0.46794875,0.272744116002524,0.663153383997476,4,0.3858974999999999,16.0,0.029401048190339642,2.6458542607384605,1.0,large,large,0.20580733733237752,True,False,False
factual_correctness,GPT_o1,Llama_3_1_405B,0.8538462499999999,0.5899956940746476,1.1176968059253523,4,0.58183775,0.24313475951357122,0.9205407404864289,4,0.2720084999999999,15.0,0.05907186801551649,1.4256814644820421,0.875,large,large,0.23628747206206596,False,False,False
factual_correctness,GPT_o1,DeepSeek_DeepThink_R1,0.8538462499999999,0.5899956940746476,1.1176968059253523,4,0.59529925,0.17019994892439655,1.0203985510756033,4,0.25854699999999997,13.0,0.19126698687886878,1.1628726301579404,0.625,large,large,0.37333333333333335,False,False,False
factual_correctness,GPT_o1_Pro,Claude_3_5_Sonnet,0.7760685,0.55161184998894,1.0005251500110601,4,0.24871775000000002,-0.01651730181801142,0.5139528018180115,4,0.5273507500000001,16.0,0.02857142857142857,3.415366376188023,1.0,large,large,0.20580733733237752,True,False,False
factual_correctness,GPT_o1_Pro,Gemini_2_0_Flash,0.7760685,0.55161184998894,1.0005251500110601,4,0.7903845,0.41813044173364655,1.1626385582663534,4,-0.014315999999999995,6.5,0.7715034091403082,-0.07411222968340257,-0.1875,negligible,small,0.8308498252280242,False,False,False
factual_correctness,GPT_o1_Pro,Mistral_Large_2,0.7760685,0.55161184998894,1.0005251500110601,4,0.46794875,0.272744116002524,0.663153383997476,4,0.30811975,16.0,0.02857142857142857,2.3309300103131867,1.0,large,large,0.20580733733237752,True,False,False
factual_correctness,GPT_o1_Pro,Llama_3_1_405B,0.7760685,0.55161184998894,1.0005251500110601,4,0.58183775,0.24313475951357122,0.9205407404864289,4,0.19423075,13.5,0.14648918393520854,1.0756967967439315,0.6875,large,large,0.3155151653989107,False,False,False
factual_correctness,GPT_o1_Pro,DeepSeek_DeepThink_R1,0.7760685,0.55161184998894,1.0005251500110601,4,0.59529925,0.17019994892439655,1.0203985510756033,4,0.1807692500000001,11.5,0.38363032713198975,0.8462133561745458,0.4375,large,medium,0.46702822433459623,False,False,False
factual_correctness,Claude_3_5_Sonnet,Gemini_2_0_Flash,0.24871775000000002,-0.01651730181801142,0.5139528018180115,4,0.7903845,0.41813044173364655,1.1626385582663534,4,-0.5416667500000001,0.5,0.042066412206780826,-2.6667692107856595,-0.9375,large,large,0.23557190835797262,True,False,False
factual_correctness,Claude_3_5_Sonnet,Mistral_Large_2,0.24871775000000002,-0.01651730181801142,0.5139528018180115,4,0.46794875,0.272744116002524,0.663153383997476,4,-0.219231,2.0,0.11428571428571428,-1.4980430705190426,-0.75,large,large,0.2909090909090909,False,False,False
factual_correctness,Claude_3_5_Sonnet,Llama_3_1_405B,0.24871775000000002,-0.01651730181801142,0.5139528018180115,4,0.58183775,0.24313475951357122,0.9205407404864289,4,-0.33312,1.0,0.05714285714285714,-1.742527123456747,-0.875,large,large,0.23628747206206596,False,False,False
factual_correctness,Claude_3_5_Sonnet,DeepSeek_DeepThink_R1,0.24871775000000002,-0.01651730181801142,0.5139528018180115,4,0.59529925,0.17019994892439655,1.0203985510756033,4,-0.34658149999999993,2.0,0.11428571428571428,-1.5565516093769938,-0.75,large,large,0.2909090909090909,False,False,False
factual_correctness,Gemini_2_0_Flash,Mistral_Large_2,0.7903845,0.41813044173364655,1.1626385582663534,4,0.46794875,0.272744116002524,0.663153383997476,4,0.32243575,14.0,0.11428571428571428,1.7262278552094228,0.75,large,large,0.2909090909090909,False,False,False
factual_correctness,Gemini_2_0_Flash,Llama_3_1_405B,0.7903845,0.41813044173364655,1.1626385582663534,4,0.58183775,0.24313475951357122,0.9205407404864289,4,0.20854675,12.0,0.34285714285714286,0.9324769196307575,0.5,large,large,0.46702822433459623,False,False,False
factual_correctness,Gemini_2_0_Flash,DeepSeek_DeepThink_R1,0.7903845,0.41813044173364655,1.1626385582663534,4,0.59529925,0.17019994892439655,1.0203985510756033,4,0.1950852500000001,13.0,0.2,0.7769319190582802,0.625,medium,large,0.37333333333333335,False,False,False
factual_correctness,Mistral_Large_2,Llama_3_1_405B,0.46794875,0.272744116002524,0.663153383997476,4,0.58183775,0.24313475951357122,0.9205407404864289,4,-0.11388900000000002,6.0,0.661196707936934,-0.6555884334826461,-0.25,medium,small,0.7713961592597564,False,False,False
factual_correctness,Mistral_Large_2,DeepSeek_DeepThink_R1,0.46794875,0.272744116002524,0.663153383997476,4,0.59529925,0.17019994892439655,1.0203985510756033,4,-0.12735049999999992,4.0,0.34285714285714286,-0.6126450458838361,-0.5,medium,large,0.46702822433459623,False,False,False
factual_correctness,Llama_3_1_405B,DeepSeek_DeepThink_R1,0.58183775,0.24313475951357122,0.9205407404864289,4,0.59529925,0.17019994892439655,1.0203985510756033,4,-0.013461499999999904,7.0,0.8857142857142857,-0.055733059389915414,-0.125,negligible,negligible,0.8857142857142857,False,False,False
depth_score,ChatGPT_4o,GPT_o1,0.375,0.13850938304526214,0.6114906169547378,4,0.6194445,0.354682963481907,0.8842060365180929,4,-0.24444449999999995,2.0,0.11428571428571428,-1.549513800682521,-0.75,large,large,0.2909090909090909,False,False,False
depth_score,ChatGPT_4o,GPT_o1_Pro,0.375,0.13850938304526214,0.6114906169547378,4,0.7694445,0.4213708382906525,1.1175181617093475,4,-0.3944445,1.0,0.05714285714285714,-2.1093247625975593,-0.875,large,large,0.23628747206206596,False,False,False
depth_score,ChatGPT_4o,Claude_3_5_Sonnet,0.375,0.13850938304526214,0.6114906169547378,4,0.3305555,0.2484169052204796,0.4126940947795204,4,0.0444445,8.5,1.0,0.3995015445149796,0.0625,small,negligible,1.0,False,False,False
depth_score,ChatGPT_4o,Gemini_2_0_Flash,0.375,0.13850938304526214,0.6114906169547378,4,0.37500025000000003,0.12816188079707672,0.6218386192029234,4,-2.500000000349445e-07,7.5,1.0,-1.645730597082011e-06,-0.0625,negligible,negligible,1.0,False,False,False
depth_score,ChatGPT_4o,Mistral_Large_2,0.375,0.13850938304526214,0.6114906169547378,4,0.3777775,0.21192206088771368,0.5436329391122863,4,-0.0027774999999999883,6.5,0.7701533183969194,-0.021638334844798924,-0.1875,negligible,small,1.0,False,False,False
depth_score,ChatGPT_4o,Llama_3_1_405B,0.375,0.13850938304526214,0.6114906169547378,4,0.39444424999999994,0.07505565271560538,0.7138328472843944,4,-0.01944424999999994,7.5,1.0,-0.11010207280824644,-0.0625,negligible,negligible,1.0,False,False,False
depth_score,ChatGPT_4o,DeepSeek_DeepThink_R1,0.375,0.13850938304526214,0.6114906169547378,4,0.39444425000000005,0.011009589287427846,0.7778789107125723,4,-0.019444250000000052,9.0,0.8824201140755036,-0.09712763364975742,0.125,negligible,negligible,1.0,False,False,False
depth_score,GPT_o1,GPT_o1_Pro,0.6194445,0.354682963481907,0.8842060365180929,4,0.7694445,0.4213708382906525,1.1175181617093475,4,-0.15000000000000002,4.0,0.34285714285714286,-0.7718486428088769,-0.5,medium,large,0.7384615384615384,False,False,False
depth_score,GPT_o1,Claude_3_5_Sonnet,0.6194445,0.354682963481907,0.8842060365180929,4,0.3305555,0.2484169052204796,0.4126940947795204,4,0.28888899999999995,15.5,0.042066412206780826,2.345136350348272,0.9375,large,large,0.23628747206206596,True,False,False
depth_score,GPT_o1,Gemini_2_0_Flash,0.6194445,0.354682963481907,0.8842060365180929,4,0.37500025000000003,0.12816188079707672,0.6218386192029234,4,0.24444424999999992,15.0,0.05714285714285714,1.5196518485395436,0.875,large,large,0.23628747206206596,False,False,False
depth_score,GPT_o1,Mistral_Large_2,0.6194445,0.354682963481907,0.8842060365180929,4,0.3777775,0.21192206088771368,0.5436329391122863,4,0.24166699999999997,15.0,0.05907186801551649,1.740698790964577,0.875,large,large,0.23628747206206596,False,False,False
depth_score,GPT_o1,Llama_3_1_405B,0.6194445,0.354682963481907,0.8842060365180929,4,0.39444424999999994,0.07505565271560538,0.7138328472843944,4,0.22500025,14.0,0.11021018267342113,1.2204749713554885,0.75,large,large,0.2909090909090909,False,False,False
depth_score,GPT_o1,DeepSeek_DeepThink_R1,0.6194445,0.354682963481907,0.8842060365180929,4,0.39444425000000005,0.011009589287427846,0.7778789107125723,4,0.2250002499999999,12.5,0.24252556197857178,1.0866216712508903,0.5625,large,large,0.5658929779500008,False,False,False
depth_score,GPT_o1_Pro,Claude_3_5_Sonnet,0.7694445,0.4213708382906525,1.1175181617093475,4,0.3305555,0.2484169052204796,0.4126940947795204,4,0.438889,16.0,0.02857142857142857,2.7616082842507725,1.0,large,large,0.23628747206206596,True,False,False
depth_score,GPT_o1_Pro,Gemini_2_0_Flash,0.7694445,0.4213708382906525,1.1175181617093475,4,0.37500025000000003,0.12816188079707672,0.6218386192029234,4,0.39444424999999994,15.0,0.05714285714285714,2.0801530116521287,0.875,large,large,0.23628747206206596,False,False,False
depth_score,GPT_o1_Pro,Mistral_Large_2,0.7694445,0.4213708382906525,1.1175181617093475,4,0.3777775,0.21192206088771368,0.5436329391122863,4,0.391667,15.0,0.05907186801551649,2.2859208197640535,0.875,large,large,0.23628747206206596,False,False,False
depth_score,GPT_o1_Pro,Llama_3_1_405B,0.7694445,0.4213708382906525,1.1175181617093475,4,0.39444424999999994,0.07505565271560538,0.7138328472843944,4,0.37500025000000003,14.0,0.11021018267342113,1.7863445740199204,0.75,large,large,0.2909090909090909,False,False,False
depth_score,GPT_o1_Pro,DeepSeek_DeepThink_R1,0.7694445,0.4213708382906525,1.1175181617093475,4,0.39444425000000005,0.011009589287427846,0.7778789107125723,4,0.3750002499999999,14.0,0.11021018267342113,1.629545704595938,0.75,large,large,0.2909090909090909,False,False,False
depth_score,Claude_3_5_Sonnet,Gemini_2_0_Flash,0.3305555,0.2484169052204796,0.4126940947795204,4,0.37500025000000003,0.12816188079707672,0.6218386192029234,4,-0.04444475000000003,8.5,1.0,-0.3844584766729948,0.0625,small,negligible,1.0,False,False,False
depth_score,Claude_3_5_Sonnet,Mistral_Large_2,0.3305555,0.2484169052204796,0.4126940947795204,4,0.3777775,0.21192206088771368,0.5436329391122863,4,-0.047221999999999986,5.5,0.551615850514144,-0.5741559920001732,-0.3125,medium,small,1.0,False,False,False
depth_score,Claude_3_5_Sonnet,Llama_3_1_405B,0.3305555,0.2484169052204796,0.4126940947795204,4,0.39444424999999994,0.07505565271560538,0.7138328472843944,4,-0.06388874999999994,8.0,1.0,-0.4359575617227048,0.0,small,negligible,1.0,False,False,False
depth_score,Claude_3_5_Sonnet,DeepSeek_DeepThink_R1,0.3305555,0.2484169052204796,0.4126940947795204,4,0.39444425000000005,0.011009589287427846,0.7778789107125723,4,-0.06388875000000005,8.5,1.0,-0.3666369586327697,0.0625,small,negligible,1.0,False,False,False
depth_score,Gemini_2_0_Flash,Mistral_Large_2,0.37500025000000003,0.12816188079707672,0.6218386192029234,4,0.3777775,0.21192206088771368,0.5436329391122863,4,-0.0027772499999999534,7.0,0.8845494388529623,-0.021015685125364374,-0.125,negligible,negligible,1.0,False,False,False
depth_score,Gemini_2_0_Flash,Llama_3_1_405B,0.37500025000000003,0.12816188079707672,0.6218386192029234,4,0.39444424999999994,0.07505565271560538,0.7138328472843944,4,-0.019443999999999906,9.5,0.7701533183969194,-0.10839772484677508,0.1875,negligible,small,1.0,False,False,False
depth_score,Gemini_2_0_Flash,DeepSeek_DeepThink_R1,0.37500025000000003,0.12816188079707672,0.6218386192029234,4,0.39444425000000005,0.011009589287427846,0.7778789107125723,4,-0.019444000000000017,9.0,0.8845494388529623,-0.09595129912833808,0.125,negligible,negligible,1.0,False,False,False
depth_score,Mistral_Large_2,Llama_3_1_405B,0.3777775,0.21192206088771368,0.5436329391122863,4,0.39444424999999994,0.07505565271560538,0.7138328472843944,4,-0.016666749999999952,8.5,1.0,-0.10421577145224406,0.0625,negligible,negligible,1.0,False,False,False
depth_score,Mistral_Large_2,DeepSeek_DeepThink_R1,0.3777775,0.21192206088771368,0.5436329391122863,4,0.39444425000000005,0.011009589287427846,0.7778789107125723,4,-0.016666750000000063,9.0,0.883852568733343,-0.08977631137195664,0.125,negligible,negligible,1.0,False,False,False
depth_score,Llama_3_1_405B,DeepSeek_DeepThink_R1,0.39444424999999994,0.07505565271560538,0.7138328472843944,4,0.39444425000000005,0.011009589287427846,0.7778789107125723,4,-1.1102230246251565e-16,8.0,1.0,-5.006444695821611e-16,0.0,negligible,negligible,1.0,False,False,False
biobank_specificity,ChatGPT_4o,GPT_o1,0.45833325,0.20441937870176008,0.71224712129824,4,0.83333325,0.45827835612847695,1.2083881438715232,4,-0.375,1.5,0.07775989643932943,-1.863175839084135,-0.8125,large,large,0.3110395857573177,False,False,False
biobank_specificity,ChatGPT_4o,GPT_o1_Pro,0.45833325,0.20441937870176008,0.71224712129824,4,0.83333325,0.45827835612847695,1.2083881438715232,4,-0.375,1.5,0.07775989643932943,-1.863175839084135,-0.8125,large,large,0.3110395857573177,False,False,False
biobank_specificity,ChatGPT_4o,Claude_3_5_Sonnet,0.45833325,0.20441937870176008,0.71224712129824,4,0.5416665,0.039643464191537414,1.0436895358084626,4,-0.08333325000000003,7.5,1.0,-0.3333327407411174,-0.0625,small,negligible,1.0,False,False,False
biobank_specificity,ChatGPT_4o,Gemini_2_0_Flash,0.45833325,0.20441937870176008,0.71224712129824,4,0.6041665,0.23900922749599013,0.96932377250401,4,-0.14583325000000003,4.5,0.3718513694279071,-0.7378638410319555,-0.4375,medium,medium,0.6124610790577294,False,False,False
biobank_specificity,ChatGPT_4o,Mistral_Large_2,0.45833325,0.20441937870176008,0.71224712129824,4,0.37499974999999997,0.2423975554092969,0.5076019445907031,4,0.08333350000000006,10.5,0.5049850750938458,0.6546536707079776,0.3125,medium,small,0.6733134334584611,False,False,False
biobank_specificity,ChatGPT_4o,Llama_3_1_405B,0.45833325,0.20441937870176008,0.71224712129824,4,0.54166675,0.40906455540929687,0.6742689445907031,4,-0.08333349999999995,5.0,0.4356781977011588,-0.6546536707079768,-0.375,medium,medium,0.6467108094861422,False,False,False
biobank_specificity,ChatGPT_4o,DeepSeek_DeepThink_R1,0.45833325,0.20441937870176008,0.71224712129824,4,0.45833325,0.3257310554092969,0.5909354445907031,4,0.0,7.5,1.0,0.0,-0.0625,negligible,negligible,1.0,False,False,False
biobank_specificity,GPT_o1,GPT_o1_Pro,0.83333325,0.45827835612847695,1.2083881438715232,4,0.83333325,0.45827835612847695,1.2083881438715232,4,0.0,8.0,1.0,0.0,0.0,negligible,negligible,1.0,False,False,False
biobank_specificity,GPT_o1,Claude_3_5_Sonnet,0.83333325,0.45827835612847695,1.2083881438715232,4,0.5416665,0.039643464191537414,1.0436895358084626,4,0.29166675,12.5,0.23080437993927394,1.0473847895134671,0.5625,large,large,0.449468701426249,False,False,False
biobank_specificity,GPT_o1,Gemini_2_0_Flash,0.83333325,0.45827835612847695,1.2083881438715232,4,0.6041665,0.23900922749599013,0.96932377250401,4,0.22916674999999997,13.0,0.18587673236587576,0.985184682245406,0.625,large,large,0.4337123755203768,False,False,False
biobank_specificity,GPT_o1,Mistral_Large_2,0.83333325,0.45827835612847695,1.2083881438715232,4,0.37499974999999997,0.2423975554092969,0.5076019445907031,4,0.45833350000000006,15.5,0.03599300762286003,2.5927252309974653,0.9375,large,large,0.3110395857573177,True,False,False
biobank_specificity,GPT_o1,Llama_3_1_405B,0.83333325,0.45827835612847695,1.2083881438715232,4,0.54166675,0.40906455540929687,0.6742689445907031,4,0.29166650000000005,13.5,0.12154795634938084,1.6499145133112074,0.6875,large,large,0.378149197531407,False,False,False
biobank_specificity,GPT_o1,DeepSeek_DeepThink_R1,0.83333325,0.45827835612847695,1.2083881438715232,4,0.45833325,0.3257310554092969,0.5909354445907031,4,0.375,14.5,0.06317318776729135,2.121319872154336,0.8125,large,large,0.3110395857573177,False,False,False
biobank_specificity,GPT_o1_Pro,Claude_3_5_Sonnet,0.83333325,0.45827835612847695,1.2083881438715232,4,0.5416665,0.039643464191537414,1.0436895358084626,4,0.29166675,12.5,0.23080437993927394,1.0473847895134671,0.5625,large,large,0.449468701426249,False,False,False
biobank_specificity,GPT_o1_Pro,Gemini_2_0_Flash,0.83333325,0.45827835612847695,1.2083881438715232,4,0.6041665,0.23900922749599013,0.96932377250401,4,0.22916674999999997,13.0,0.18587673236587576,0.985184682245406,0.625,large,large,0.4337123755203768,False,False,False
biobank_specificity,GPT_o1_Pro,Mistral_Large_2,0.83333325,0.45827835612847695,1.2083881438715232,4,0.37499974999999997,0.2423975554092969,0.5076019445907031,4,0.45833350000000006,15.5,0.03599300762286003,2.5927252309974653,0.9375,large,large,0.3110395857573177,True,False,False
biobank_specificity,GPT_o1_Pro,Llama_3_1_405B,0.83333325,0.45827835612847695,1.2083881438715232,4,0.54166675,0.40906455540929687,0.6742689445907031,4,0.29166650000000005,13.5,0.12154795634938084,1.6499145133112074,0.6875,large,large,0.378149197531407,False,False,False
biobank_specificity,GPT_o1_Pro,DeepSeek_DeepThink_R1,0.83333325,0.45827835612847695,1.2083881438715232,4,0.45833325,0.3257310554092969,0.5909354445907031,4,0.375,14.5,0.06317318776729135,2.121319872154336,0.8125,large,large,0.3110395857573177,False,False,False
biobank_specificity,Claude_3_5_Sonnet,Gemini_2_0_Flash,0.5416665,0.039643464191537414,1.0436895358084626,4,0.6041665,0.23900922749599013,0.96932377250401,4,-0.0625,6.5,0.7659548296512902,-0.22656293635199262,-0.1875,small,small,0.8936139679265054,False,False,False
biobank_specificity,Claude_3_5_Sonnet,Mistral_Large_2,0.5416665,0.039643464191537414,1.0436895358084626,4,0.37499974999999997,0.2423975554092969,0.5076019445907031,4,0.16666675000000009,10.5,0.5049850750938458,0.72231507140703,0.3125,medium,small,0.6733134334584611,False,False,False
biobank_specificity,Claude_3_5_Sonnet,Llama_3_1_405B,0.5416665,0.039643464191537414,1.0436895358084626,4,0.54166675,0.40906455540929687,0.6742689445907031,4,-2.499999999239222e-07,5.5,0.5357032416623113,-1.083472065044799e-06,-0.3125,negligible,small,0.6818041257520326,False,False,False
biobank_specificity,Claude_3_5_Sonnet,DeepSeek_DeepThink_R1,0.5416665,0.039643464191537414,1.0436895358084626,4,0.45833325,0.3257310554092969,0.5909354445907031,4,0.08333325000000003,7.5,1.0,0.36115699396748224,-0.0625,small,negligible,1.0,False,False,False
biobank_specificity,Gemini_2_0_Flash,Mistral_Large_2,0.6041665,0.23900922749599013,0.96932377250401,4,0.37499974999999997,0.2423975554092969,0.5076019445907031,4,0.22916675000000009,13.0,0.16347530564295654,1.3274547483670731,0.625,large,large,0.4337123755203768,False,False,False
biobank_specificity,Gemini_2_0_Flash,Llama_3_1_405B,0.6041665,0.23900922749599013,0.96932377250401,4,0.54166675,0.40906455540929687,0.6742689445907031,4,0.062499750000000076,9.5,0.7584153782640771,0.3620315334107371,0.1875,small,small,0.8936139679265054,False,False,False
biobank_specificity,Gemini_2_0_Flash,DeepSeek_DeepThink_R1,0.6041665,0.23900922749599013,0.96932377250401,4,0.45833325,0.3257310554092969,0.5909354445907031,4,0.14583325000000003,11.0,0.4388394778655965,0.8447431408889048,0.375,large,medium,0.6467108094861422,False,False,False
biobank_specificity,Mistral_Large_2,Llama_3_1_405B,0.37499974999999997,0.2423975554092969,0.5076019445907031,4,0.54166675,0.40906455540929687,0.6742689445907031,4,-0.166667,1.5,0.057779571123597245,-2.0,-0.8125,large,large,0.3110395857573177,False,False,False
biobank_specificity,Mistral_Large_2,DeepSeek_DeepThink_R1,0.37499974999999997,0.2423975554092969,0.5076019445907031,4,0.45833325,0.3257310554092969,0.5909354445907031,4,-0.08333350000000006,4.0,0.24706152509165802,-1.0000000000000007,-0.5,large,large,0.449468701426249,False,False,False
biobank_specificity,Llama_3_1_405B,DeepSeek_DeepThink_R1,0.54166675,0.40906455540929687,0.6742689445907031,4,0.45833325,0.3257310554092969,0.5909354445907031,4,0.08333349999999995,11.5,0.25683925795785656,0.9999999999999993,0.4375,large,medium,0.449468701426249,False,False,False
